smoker_sample_means
33095.6173284
32173.8789916
35289.8578536
30884.6608686
32616.116443000003
31910.1000858
31483.830511599997
30407.584547399998
32478.5471348
32694.767866
30890.419156800002
29972.690357400003
32783.770406799995
32171.5560718
30738.594906800005
31130.427015399993
32665.8086408
33649.7262912
33500.2713114
31591.262745599997
29993.862119200003
31711.484055399997
33418.7499384
30859.80565759999
33291.455010800004
32871.9482686
33001.0619424
31787.788876
28737.286782000003
31438.648159399996
31825.914623599998
33756.0564286
30448.652244800003
32862.7092212
30167.4246528
32246.030655000006
32233.938372400004
31357.4433904
33529.5123524
31748.509078599996
29765.9389788
31131.077813800002
30659.9215782
30424.177037199996
31993.2593108
32724.5263284
33331.2592502
32873.9703108
34030.733758999995
34536.3191578
33863.32010679999
32091.5624368
30793.353604400003
34046.681400999994
32565.430837000004
29646.883786399998
30849.9441154
30407.2994122
31172.6848666
32227.066096599996
30848.4578046
34335.2551406
28602.0905112
32566.506387799996
31386.3137674
30477.685099
32136.070114200003
34675.4377094
31818.864434400002
31395.231786800003
31140.768299
31138.381917999995
31798.220443600003
32390.407202600003
32441.0200704
34357.3794926
33682.520753000004
33185.683455
32161.607365999997
33360.5671564
31149.197944200005
30600.753857
32198.502935
32100.143701400004
33399.1981942
34515.1376994
32599.080032399994
32890.7222302
32416.892505
32942.4561266
31474.6592524
30856.0579916
31898.690632800004
32831.683967799996
31195.9386794
31669.950290200002
31873.224547399994
32330.804708399995
32571.443212400005
34503.0333492
29922.727103399993
31112.4392984
31597.552227200005
29503.633160800004
29759.5751082
30804.04722
32611.896444799997
33302.5432438
30935.148361400003
30609.198936800003
30938.971443600003
31724.709205599996
33716.0264676
32962.816174
31541.379417399996
28795.461712799995
34059.70307439999
31854.1828978
32190.782818
32157.4438772
32205.071486000004
31759.196460799998
32271.238099199996
31797.664868199998
34209.9674648
30426.3538692
29105.6992328
30538.9249774
30488.9318242
32333.933636999995
32925.8695278
30361.071142
32337.311452400005
36072.7197468
31830.558049000003
28959.870855400004
29258.3616534
30356.79643
30929.137152000003
33735.937806400005
33469.833727000005
31914.695334400003
32174.0135954
32209.208401599997
30025.711905199998
31262.509479800003
31482.178949999994
29872.0167124
29724.864945600006
31749.4559082
32078.0542138
28615.625020800006
32825.9595742
32414.728371
31650.735243199997
33222.4876736
35347.428477400004
31324.922011800005
31810.7390516
31256.593643800003
31844.867393800003
31080.470620000004
30755.419586
31646.605231999998
32340.776552400002
31368.368868999998
30836.626005
31403.067926
31483.873909200003
27775.957479399996
30783.504941599997
31503.53477
30882.1057516
31929.2099422
32133.383121600004
31486.6486884
32573.658705600003
33288.261521199995
31048.8199034
31877.814079800002
31422.2744282
31545.962029199996
31182.264203999996
30379.8457222
32836.9670212
32184.4241322
31476.4712994
32931.2342708
32738.0663608
32406.226056400003
28981.061200000007
33980.53652
31526.9000806
31013.2055488
33120.128292400004
32132.404654800004
33666.127566200004
32626.118609200003
35897.452819599996
33120.119721999996
33218.731876599995
33478.289405200005
32315.5683596
32192.382889799996
31577.301447600006
31216.242376399998
34831.542477200004
31780.3723534
33603.6660364
31105.72949
32256.981541
33279.272812
31117.1072194
34837.157810000004
29803.151089999996
32457.063576200002
35049.75645159999
31176.3147174
33371.30038
31923.145950999995
32800.3892606
31314.384593
31720.180497000005
29555.723683599997
31568.1030644
31038.574256800002
36275.047406
32563.4536976
31644.831168799996
30866.5076904
28728.574334999998
33983.8178386
30357.930694799998
29642.894994199996
32584.061236999998
31542.929250999998
31163.8848556
32259.192035999997
33104.1816472
33487.3773286
34932.1321514
30964.066168799996
31795.0939306
32351.8353376
32733.8151382
34152.1789748
33981.9902796
32904.5631214
34742.8156924
32381.953092599997
32472.9225808
31485.278607199998
33475.9297782
32581.897206199992
35305.5678326
34768.62135460001
33370.3894366
32220.797157999994
31552.991748199995
34917.9984256
29786.847004199997
31468.7325254
33049.008687
32618.721840000002
33779.433347800004
32758.409966799998
32089.431759599996
31318.360090399998
33306.0058442
30709.635273800002
32391.804982
30256.9000534
29687.375474600005
33286.552852
35249.293701999995
32164.6740214
33942.7771252
26990.901605
33229.9525584
36489.594125799995
31522.940502399997
32567.1240188
29882.597548
30944.107224800005
37005.502799400005
31382.099818600003
33583.7848176
35272.8924352
34410.300056
30389.577154000002
31750.7696582
31947.865292199993
33747.836828800006
31684.705025000003
32367.926519400004
34248.5635574
34743.05504879999
32837.908410200005
30354.5185608
33732.903273
36795.701781200005
32035.486370599996
31802.186249000002
35656.6866734
32403.743547399998
30615.1417814
31758.7484816
34052.3437088
33426.373143000004
28444.410474
31234.1559998
30013.175371600002
31616.923702000007
29914.1552808
31196.164770800002
31850.1333034
30605.308987599998
31489.2171642
30381.598798400002
32895.6878216
30233.8660828
31013.817401800003
30804.4201654
34695.6671762
32687.944693200003
31633.1448856
32070.816594199998
31878.747388000003
31902.9268298
31111.473198000003
34419.4004196
31712.468056999995
31393.101992
30065.889147
30085.504240799997
30750.736435
31723.201522599993
31932.845409999998
33758.253776000005
32390.2245266
34241.0115562
33578.6099542
33578.764043999996
32496.282454799995
31847.360193000004
31180.850962200006
30382.459092
30951.200457000006
33770.5170428
32410.366570600003
32667.677710599997
30323.947416
34392.7825312
32819.7754068
33098.0101176
30320.9013472
31504.318262799996
33665.3372058
32171.122848400002
34620.3757704
32423.1212916
30541.603505799998
33935.0479722
33643.546096
34502.5705692
30052.160392799997
33325.307238400004
32844.5424844
31159.174971199995
32959.0806542
32885.540183000005
35352.2888068
31547.270041
30852.613785
31772.1613394
32530.055237599998
32728.9110524
31717.2061594
32685.0468266
32428.979368999997
33060.230753799995
33462.364113
32149.342001800003
32533.9301726
29456.538145600003
31954.204581199996
33382.0311194
30994.973748200002
32645.202571
33432.291296999996
32600.0431922
30249.558229399998
30155.821975400002
32078.989569199992
32112.060386600002
31241.2304232
31250.428707400002
31896.963227000004
34493.472433400006
33402.7764494
31934.928169799998
30717.348815600002
31168.646671800005
31211.59076600001
33909.9894654
31051.0482658
32459.0452284
29608.279444400003
34167.0063784
33227.895917199996
32614.4827484
32962.3905804
35979.895726200004
32825.3721998
30041.550001599993
35516.6295316
31418.1644466
33361.6105832
33909.39719059999
32960.6241774
33562.89331
32167.5868578
32065.135584999996
33067.4547516
32449.489884799998
31547.2443712
33172.1330282
32576.0438716
29141.0877958
33160.747726999994
30908.7038544
30474.0371746
32728.908037600002
33023.948608
33546.1338418
33931.795011199996
31087.528581
30750.4124548
29962.752840599995
32475.3386964
35430.969411800004
31759.849750799996
32490.9867504
31408.885020399997
33871.126973800005
31530.831642199995
31115.453208
31020.491410400005
31469.7890918
32423.055971200007
33791.097121399995
32264.5783218
33452.052782599996
31513.412694000002
32834.7829798
32229.266113599995
31915.3229058
31594.6284608
33402.3167594
33785.7844218
33669.6793874
31183.5266828
34263.369478
32032.157631999995
32550.2985126
28331.5699134
32588.84065
31743.947988400003
30055.0061238
31179.932774200002
34419.7963708
31308.2245658
31310.5193426
32548.0421944
31470.427972399997
34267.994388800005
31741.380325600003
31764.5876696
33938.0134808
31864.193673799997
31793.463427400002
31753.444324200005
34759.1185882
33775.3465478
32285.8439438
29955.611470600004
31536.186471
32591.6695014
31364.1548922
32770.0921994
34097.6703296
30276.310440600002
33083.2680038
29488.727677400002
33951.6867802
31413.459353199996
32227.4814504
31012.485485799996
32762.064001199993
31519.748973600003
